"Authors","Author full names","Author(s) ID","Title","Year","Cited by","Link","Index Keywords","Funding Details"
"Lucena-Silva D.; Molozzi J.; Severiano J.D.S.; Becker V.; Lucena Barbosa J.E.D.","Lucena-Silva, D. (57208709951); Molozzi, Joseline (36701942400); Severiano, Juliana dos Santos (56044700300); Becker, Vanessa (23466395200); Lucena Barbosa, José Etham de (57208703126)","57208709951; 36701942400; 56044700300; 23466395200; 57208703126","Removal efficiency of phosphorus, cyanobacteria and cyanotoxins by the “flock & sink” mitigation technique in semi-arid eutrophic waters","2019","38","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065575969&doi=10.1016%2fj.watres.2019.04.057&partnerID=40&md5=35b1541008b7e732dddcfc10118d99be","Brazil; Cyanobacteria; Cylindrospermopsis; Lakes; Phosphorus; Brazil; Amphibia; Aphanocapsa delicatissima; Cyanobacteria; Cylindrospermopsis raciborskii; Geitlerinema; Merismopedia glauca; Merismopedia tenuissima; Planktothrix agardhii; Pseudanabaena catenata; Aluminum compounds; Chitosan; Chlorine compounds; Coagulation; Efficiency; Eutrophication; Flocculation; Lanthanum; Phosphorus; Reservoirs (water); Sulfur compounds; Water treatment; aluminum sulfate; bacterial toxin; bentonite; chitosan; chloride; chlorophyll a; coagulating agent; cylindrospermopsin; lanthanum; microcystin; phosphorus; saxitoxin; phosphorus; Aluminium sulphate; Extracellular concentration; Intracellular concentration; Low removal efficiencies; Microcystins; Mitigation techniques; Modified bentonites; Polyaluminium chloride; bentonite; coagulation; cyanobacterium; detection method; exopolymer; flocculation; phosphorus; pollutant removal; polymer; semiarid region; toxin; water column; Aphanocapsa delicatissima; Article; Brazil; colonial species; comparative study; concentration (parameter); controlled study; cyanobacterium; Cylindrospermopsis raciborskii; eutrophication; Geitlerinema amphibium; Merismopedia glauca; Merismopedia tenuissima; nonhuman; physical chemistry; Planktothrix agardhii; priority journal; Pseudanabaena catenata; trophic level; turbidity; waste component removal; waste water management; water supply; Cylindrospermopsis; lake; Bentonite","Ministry of Science, Technology and Innovation/Financier of Studies and Projects, (CT-HIDRO 01/2013); Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES; Ministério da Ciência, Tecnologia e Inovação, MCTI; Financiadora de Estudos e Projetos, FINEP"
"Morozkin A.V.; Yapaskurt V.O.; Yao J.; Nirmala R.; Quezado S.; Malik S.K.","Morozkin, A.V. (7005978228); Yapaskurt, V.O. (6508357906); Yao, Jinlei (8321278800); Nirmala, R. (8899670800); Quezado, S. (15732966100); Malik, S.K. (57199822400)","7005978228; 6508357906; 8321278800; 8899670800; 15732966100; 57199822400","                         Magnetic entropy change and magnetocaloric effect of DyNiSi                         3                         , Dy                         2                         Ni                         3                         Si                         5                         , DyNiSi                         2                          and HoNiSi                         0.33                         Ga                         67                          antiferromagnets                     ","2019","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060555665&doi=10.1016%2fj.intermet.2019.01.016&partnerID=40&md5=bc043f4d09bba8e649d32cb97adf4d61","Antiferromagnetic materials; Antiferromagnetism; Cerium compounds; Cobalt compounds; Copper compounds; Dysprosium compounds; Entropy; Ferromagnetic materials; Ferromagnetism; Gallium compounds; Holmium compounds; Magnetic properties; Magnetocaloric effects; Nickel compounds; Rare earth compounds; Rare earths; Samarium compounds; Silicon compounds; Temperature; Antiferromagnetics; Antiferromagnets; Bulk magnetization; Ferromagnetic orderings; Ferromagnetic state; High temperature; Magnetic entropy change; Soft-ferromagnets; Uranium compounds","Jiangsu 333 Project; MEC-UFRN; National Natural Science Foundation of China, NSFC, (21771136); Russian Foundation for Basic Research, RFBR, (16-03-00666-a)"
"Ferreira S.R.; Rojas L.O.A.","Ferreira, S.R. (22953221200); Rojas, L.O.A. (57191348147)","22953221200; 57191348147","Freezing times using time derivative of temperature on surface of foods; [Estimation des temps de congélation en utilisant la dérivée temporelle de la température de surface des aliments]","2019","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058961708&doi=10.1016%2fj.ijrefrig.2018.11.009&partnerID=40&md5=0a79ea4b64d93e8835bb2c36e9817ba5","Errors; Finite difference method; Freezing; Thermal conductivity; Convective boundary conditions; Finitedifference methods (FDM); Freezing process; Freezing time; Maximum error; Research studies; Standard deviation; Time derivative; Thermal processing (foods)",""
"Barbosa J.F.; Correia J.A.F.O.; Freire Júnior R.C.S.; Zhu S.-P.; De Jesus A.M.P.","Barbosa, Joelton Fonseca (57208358515); Correia, José AFO (35168869200); Freire Júnior, R.C.S. (36979704500); Zhu, Shun-Peng (25928146200); De Jesus, Abílio MP (57195754611)","57208358515; 35168869200; 36979704500; 25928146200; 57195754611","Probabilistic S-N fields based on statistical distributions applied to metallic and composite materials: State of the art","2019","81","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071730070&doi=10.1177%2f1687814019870395&partnerID=40&md5=a4a641cac032f3462e75cb5b439366ac","","Ci?ncia e a Tecnologia; FCT/MCTES; FEDER funds, (COMPETE2020); Fundaxcão para a Ciência e a Tecnologia, (UID/ECI/04708/ 2019); Instituto de I&D em Estruturas e Construxcões; PIDDAC; Portuguese Science Foundation; Fuel Cell Technologies Program, FCT, (POCI-01-0145-FEDER-030103); National Natural Science Foundation of China, NSFC, (11672070); Fundação para a Ciência e a Tecnologia, FCT; Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES; Guangzhou Science and Technology Program key projects, (201904010463); Ministério da Ciência, Tecnologia e Ensino Superior, MCTES, (SFRH/BPD/ 107825/2015); Jiangsu Provincial Key Research and Development Program; Key Research and Development Program of Sichuan Province, (2019YFG0348)"
"Souza L.P.; Graça C.A.L.; Taqueda M.E.S.; Teixeira A.C.S.C.; Chiavone-Filho O.","Souza, Larissa Pinheiro (57209292831); Graça, Cátia Alexandra Leça (57191537208); Taqueda, Maria Elena Santos (6602638573); Teixeira, Antonio Carlos S.C. (35581960000); Chiavone-Filho, Osvaldo (6601905641)","57209292831; 57191537208; 6602638573; 35581960000; 6601905641","Insights into the reactivity of zero-valent-copper-containing materials as reducing agents of 2,4,6-trichlorophenol in a recirculating packed-column system: Degradation mechanism and toxicity evaluation","2019","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067251873&doi=10.1016%2fj.psep.2019.05.032&partnerID=40&md5=801b0de37370ad1ad85b805904464a46","Aquatic organisms; Biodegradation; Chemicals removal (water treatment); Dechlorination; Degradation; Effluents; Metals; Potable water; Rate constants; Reducing agents; Reusability; Toxicity; Transmission control protocol; Water treatment; 2 , 4 , 6-trichlorophenol; Chlorinated compounds; Degradation by-products; Degradation mechanism; Degradation pathways; Reductive degradations; Zero-valent coppers; Zero-valent metals; Copper scrap","Fundação de Amparo à Pesquisa do Estado de São Paulo, FAPESP, (2013/50218-2); Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES, (3300201, 88881.068433/2014-01)"
"Andrade Neto N.F.; Matsui K.N.; Paskocimas C.A.; Bomio M.R.D.; Motta F.V.","Andrade Neto, N.F. (57200288561); Matsui, K.N. (59118025900); Paskocimas, C.A. (6603828646); Bomio, M.R.D. (6508074344); Motta, F.V. (24723217600)","57200288561; 59118025900; 6603828646; 6508074344; 24723217600","                         Study of the photocatalysis and increase of antimicrobial properties of Fe                         3+                         and Pb                         2+                          co-doped ZnO nanoparticles obtained by microwave-assisted hydrothermal method                     ","2019","56","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059481402&doi=10.1016%2fj.mssp.2018.12.034&partnerID=40&md5=a7b18f1052fc95e52e4ce321906708eb","Aromatic compounds; Cobalt compounds; Dyes; Effluents; Escherichia coli; Fluorescence; Fourier transform infrared spectroscopy; II-VI semiconductors; Iron compounds; Lead compounds; Metal nanoparticles; Photocatalysis; Scanning electron microscopy; Semiconductor doping; X ray diffraction; Zinc oxide; Anti-microbial activity; Anti-microbial properties; Brunauer-Emmett-Teller method; Co-doping; Microwave-assisted hydrothermal; Photocatalytic activities; Ultraviolet diffuse reflectance; X ray fluorescence analysis; ZnO nanoparticles","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES, (2013/2998/2014); Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES; Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq, (307546/2014-4); Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq"
"Signoretti G.; Silva M.; Dias A.; Silva I.; Silva D.; Ferrari P.","Signoretti, Gabriel (57192920994); Silva, Marianne (57207807053); Dias, Alexandre (57213240066); Silva, Ivanovitch (36537969500); Silva, Diego (24722389500); Ferrari, Paolo (57195277194)","57192920994; 57207807053; 57213240066; 36537969500; 24722389500; 57195277194","Performance Evaluation of an Edge OBD-II Device for Industry 4.0","2019","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071587234&doi=10.1109%2fMETROI4.2019.8792885&partnerID=40&md5=00436b95d411daa8ff5a1ff07bd48b24","Automotive industry; Ecosystems; Edge computing; Industry 4.0; Life cycle; Vehicles; Customer feedback; Driver behavior; Economic sectors; Industrial ecosystems; Internet of thing (IOT); OBD-II; Product-life-cycle; Internet of things","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES; Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq, (435683/2018-7)"
"Schwanke A.J.; Balzer R.; Pergher S.","Schwanke, Anderson Joel (55672910200); Balzer, Rosana (55848142300); Pergher, Sibele (6603107199)","55672910200; 55848142300; 6603107199","Microporous and mesoporous materials from natural and inexpensive sources","2019","21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063814053&doi=10.1007%2f978-3-319-68255-6_43&partnerID=40&md5=f81c55ccd17f951708ff04f8f695397d","Aluminum; Coal ash; Microporosity; Microporous materials; Waste treatment; Wastewater treatment; Zeolites; Commercial sources; Cost production; Energetic efficiency; Environmental remediation; Microporous and mesoporous materials; Ordered mesoporous materials; Renewable raw materials; Rice husk; Mesoporous materials",""
"Cavalcanti R.J.B.D.V.M.; Costa D.C.M.; Ali M.S.A.; Oliveira J.P.P.; Silva D.R.C.; Nogueira M.B.; Rodrigues M.C.","Cavalcanti, Ricardo J. B. De V. M. (57203641905); Costa, Danielly C. M. (57193607159); Ali, Mohamad S. A. (57212011525); Oliveira, Josiel P. P. (57203635088); Silva, Diego R. C. (24722389500); Nogueira, Marcelo B. (50661492500); Rodrigues, Marconi C. (57203639001)","57203641905; 57193607159; 57212011525; 57203635088; 24722389500; 50661492500; 57203639001","A Framework for Uniformization of Security, Network and Management in IoT Applications","2019","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071529981&doi=10.1109%2fMETROI4.2019.8792865&partnerID=40&md5=a55b70b867682918b2154fcfe6da1e5b","Industry 4.0; Network architecture; Network security; Internet of Things (IOT); IOT applications; Iot architectures; New devices; Public environment; Smart devices; Uniformization; Uninterrupted operations; Internet of things",""
"Resende C.; Veloso M.","Resende, Camila (57225407187); Veloso, Maísa (57211254738)","57225407187; 57211254738","Teaching conceptual structural design in tall building architectural studio at federal university of rio grande do norte, brazil","2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134850842&partnerID=40&md5=4d0f318a3650423c02cbe381becd7adf","Conceptual design; Curricula; Structural design; Studios; Tall buildings; Analytical method; Design process; Learning process; Rio Grande; Architectural design",""
"Bessa W.M.; Otto S.; Kreuzer E.; Seifried R.","Bessa, Wallace M. (6506394388); Otto, Svenja (57193685697); Kreuzer, Edwin (7005071866); Seifried, Robert (6603140967)","6506394388; 57193685697; 7005071866; 6603140967","An adaptive fuzzy sliding mode controller for uncertain underactuated mechanical systems","2019","27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061920047&doi=10.1177%2f1077546319827393&partnerID=40&md5=63f63776a04da60a32262f8d7c4e1c25","Containers; Controllers; Fuzzy inference; Fuzzy logic; Fuzzy systems; Gantry cranes; Industrial manipulators; Intelligent control; Machine design; Manipulators; Marine applications; Mechanics; Sliding mode control; Adaptive fuzzy sliding mode controllers; Intelligent controllers; Overhead crane; Sliding mode controller; Sliding modes; Trajectory tracking problems; Under-actuated mechanical systems; Under-actuated systems; Adaptive control systems","Alexander von Humboldt-Stiftung, (3.2-BRA/1159879); Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, (BEX 8136/14-9); Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq, (308429/2017-6)"
"Soares A.W.A.; Catunda S.Y.C.; Belfort D.R.","Soares, Antonio W.A. (56131176200); Catunda, Sebastian Y.C. (6602674444); Belfort, Diomadson R. (24775112000)","56131176200; 6602674444; 24775112000","Impact of high-order CoI filters on the output signal noise of incremental converters","2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059934482&doi=10.1016%2fj.mejo.2018.08.015&partnerID=40&md5=486ebc78715aec20538ce2afd072cd27","Digital filters; MATLAB; Modulators; Analog to digital converters; Filter coefficients; Fourth order; Higher resolution; Input referred noise; Multichannel measurement systems; Multichannel system; Sigma delta; Analog to digital conversion","Coordination for the Improvement of Higher Education Personne; National Institute for Science and Technology; Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES; Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq; Universidade Federal do Rio Grande do Norte, UFRN"
"Santos L.; Pereira J.; Silva E.; Batista T.; Cavalcante E.; Leite J.","Santos, Lidiane (57202100718); Pereira, Jorge (57188923143); Silva, Eduardo (42561692600); Batista, Thais (36812228000); Cavalcante, Everton (54893538400); Leite, Jair (23392964600)","57202100718; 57188923143; 42561692600; 36812228000; 54893538400; 23392964600","Identifying Requirements for Architectural Modeling in Internet of Things Applications","2019","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066469066&doi=10.1109%2fICSA-C.2019.00011&partnerID=40&md5=0324270e05e6cdde1cacfa930750b0ba","Application programs; C (programming language); Mapping; Software architecture; Software design; Verification; Architectural modeling; Complex applications; Internet of thing (IOT); requirement; Software development process; Software intensive systems; Systematic mapping; Systematic mapping studies; Internet of things",""
"Schwanke A.J.; Díaz U.; Corma A.; Pergher S.","Schwanke, Anderson Joel (55672910200); Díaz, Urbano (6506958821); Corma, Avelino (7202318774); Pergher, Sibele (6603107199)","55672910200; 6506958821; 7202318774; 6603107199","The influence of ethanol-assisted washes to obtain swollen and pillared MWW-type zeolite with high degree ordering of lamellar structure","2019","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051409332&doi=10.1016%2fj.micromeso.2018.08.010&partnerID=40&md5=b78c33595af2ca3b52dd715bfaed91b5","Ethanol; Lamellar structures; Morphology; Surface active agents; Swelling; Zeolites; Ethanol extraction; Hierarchical zeolites; High-degree ordering; Long range orders; Pillared materials; Pillaring; Surfactant molecules; Thermo-gravimetric; Organic solvents","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES"
